freq,phAngle,power,reacPower,rmsCur,rmsVolt,value
50.0,63,15.528,30.331,0.15,227.01,LampCFL
50.0,63,15.528,30.331,0.15,226.964,LampCFL
50.0,63,15.528,30.331,0.15,227.124,LampCFL
50.0,63,15.424,30.124,0.149,226.284,LampCFL
50.0,63,15.528,30.434,0.15,227.246,LampCFL
50.0,63,15.528,30.434,0.15,227.322,LampCFL
50.0,63,15.528,30.434,0.15,227.068,LampCFL
50.0,63,15.424,30.331,0.15,226.617,LampCFL
50.0,63,15.528,30.331,0.15,226.825,LampCFL
50.0,63,15.528,30.434,0.15,226.801,LampCFL
50.0,63,15.424,30.124,0.149,226.036,LampCFL
50.0,63,15.424,30.331,0.15,226.727,LampCFL
50.0,63,15.424,30.434,0.15,226.917,LampCFL
50.0,63,15.424,30.434,0.15,226.97,LampCFL
50.0,63,15.424,30.434,0.15,226.875,LampCFL
50.0,63,15.528,30.538,0.151,227.058,LampCFL
50.0,63,15.424,30.538,0.151,227.139,LampCFL
50.0,63,15.528,30.642,0.151,227.402,LampCFL
50.0,63,15.424,30.538,0.151,227.053,LampCFL
50.0,63,15.424,30.538,0.151,227.071,LampCFL
50.0,63,15.424,30.331,0.15,226.436,LampCFL
50.0,63,15.424,30.538,0.151,226.934,LampCFL
50.0,63,15.424,30.642,0.151,227.231,LampCFL
50.0,63,15.528,30.745,0.151,227.349,LampCFL
50.0,63,15.528,30.745,0.151,227.45,LampCFL
50.0,63,15.528,30.849,0.151,227.544,LampCFL
50.0,63,15.528,30.745,0.151,227.38,LampCFL
50.0,63,15.424,30.642,0.151,227.051,LampCFL
50.0,63,15.424,30.538,0.151,226.733,LampCFL
49.9,63,15.424,30.434,0.15,226.323,LampCFL
50.0,63,15.424,30.538,0.151,226.662,LampCFL
50.0,0,0.0,0.0,0.0,227.134,LampCFL
50.0,0,0.0,0.0,0.0,226.726,LampCFL
50.0,0,0.0,0.0,0.0,226.36,LampCFL
50.0,0,0.0,0.0,0.0,226.846,LampCFL
50.0,0,0.0,0.0,0.0,226.553,LampCFL
50.0,0,0.0,0.0,0.0,226.945,LampCFL
50.0,0,0.0,0.0,0.0,226.728,LampCFL
50.0,0,0.0,0.0,0.0,226.42,LampCFL
50.0,0,0.0,0.0,0.0,226.767,LampCFL
50.0,0,0.0,0.0,0.0,226.548,LampCFL
50.0,0,0.0,0.0,0.0,226.649,LampCFL
50.0,0,0.0,0.0,0.0,225.911,LampCFL
50.0,0,0.0,0.0,0.0,225.55,LampCFL
50.0,0,0.0,0.0,0.0,225.647,LampCFL
50.0,0,0.0,0.0,0.0,225.761,LampCFL
50.0,0,0.0,0.0,0.0,225.995,LampCFL
50.0,0,0.0,0.0,0.0,225.093,LampCFL
50.0,0,0.0,0.0,0.0,225.913,LampCFL
50.0,0,0.0,0.0,0.0,225.962,LampCFL
50.0,0,0.0,0.0,0.0,226.158,LampCFL
50.0,0,0.0,0.0,0.0,225.95,LampCFL
50.0,0,0.0,0.0,0.0,226.217,LampCFL
50.0,0,0.0,0.0,0.0,226.184,LampCFL
50.0,0,0.0,0.0,0.0,226.015,LampCFL
50.0,0,0.0,0.0,0.0,226.35,LampCFL
50.0,0,0.0,0.0,0.0,226.38,LampCFL
50.0,0,0.0,0.0,0.0,225.981,LampCFL
50.0,0,0.0,0.0,0.0,225.709,LampCFL
50.0,0,0.0,0.0,0.0,225.754,LampCFL
50.0,0,0.0,0.0,0.0,225.607,LampCFL
50.0,0,0.0,0.0,0.0,225.84,LampCFL
50.0,0,0.0,0.0,0.0,225.653,LampCFL
50.0,0,0.0,0.0,0.0,225.632,LampCFL
50.0,0,0.0,0.0,0.0,225.103,LampCFL
50.0,0,0.0,0.0,0.0,225.004,LampCFL
50.0,0,0.0,0.0,0.0,225.193,LampCFL
50.0,0,0.0,0.0,0.0,224.893,LampCFL
50.0,0,0.0,0.0,0.0,225.445,LampCFL
50.0,0,0.0,0.0,0.0,225.465,LampCFL
50.0,0,0.0,0.0,0.0,226.652,LampCFL
50.0,0,0.0,0.0,0.0,226.437,LampCFL
50.0,0,0.0,0.0,0.0,226.487,LampCFL
50.0,0,0.0,0.0,0.0,226.242,LampCFL
50.0,0,0.0,0.0,0.0,226.193,LampCFL
50.0,0,0.0,0.0,0.0,227.194,LampCFL
50.0,0,0.0,0.0,0.0,226.064,LampCFL
50.0,0,0.0,0.0,0.0,226.51,LampCFL
50.0,0,0.0,0.0,0.0,226.497,LampCFL
50.0,0,0.0,0.0,0.0,226.971,LampCFL
50.0,0,0.0,0.0,0.0,227.085,LampCFL
50.0,0,0.0,0.0,0.0,226.45,LampCFL
50.0,0,0.0,0.0,0.0,225.394,LampCFL
50.0,0,0.0,0.0,0.0,225.162,LampCFL
50.0,0,0.0,0.0,0.0,225.485,LampCFL
50.0,0,0.0,0.0,0.0,225.523,LampCFL
50.0,0,0.0,0.0,0.0,225.357,LampCFL
50.0,63,15.631,29.606,0.148,225.343,LampCFL
50.0,63,15.735,29.71,0.149,225.795,LampCFL
50.0,63,15.735,29.71,0.149,225.888,LampCFL
50.0,63,15.838,29.71,0.149,225.959,LampCFL
50.0,63,15.735,29.503,0.148,225.351,LampCFL
50.0,63,15.735,29.399,0.148,225.311,LampCFL
50.0,63,15.838,29.503,0.148,225.814,LampCFL
50.0,63,15.942,29.399,0.148,225.821,LampCFL
50.0,63,16.045,29.503,0.148,226.28,LampCFL
50.0,63,15.942,29.399,0.148,225.999,LampCFL
50.0,63,15.838,29.089,0.147,225.343,LampCFL
50.0,63,15.838,29.089,0.147,225.322,LampCFL
50.0,63,15.942,29.399,0.148,226.3,LampCFL
50.0,63,15.942,29.399,0.148,226.348,LampCFL
50.0,63,15.735,28.985,0.146,225.196,LampCFL
50.0,63,15.735,28.985,0.146,225.517,LampCFL
50.0,63,15.631,28.985,0.146,225.624,LampCFL
50.0,63,15.631,29.089,0.146,225.872,LampCFL
50.0,63,15.735,29.296,0.147,226.435,LampCFL
50.0,63,15.528,28.985,0.146,225.349,LampCFL
50.0,63,15.528,28.985,0.146,225.284,LampCFL
50.0,63,15.424,28.985,0.146,224.966,LampCFL
50.0,63,15.528,29.192,0.146,225.379,LampCFL
50.0,63,15.528,29.399,0.147,226.075,LampCFL
50.0,63,15.528,29.399,0.147,226.034,LampCFL
50.0,63,15.321,28.985,0.146,224.514,LampCFL
50.0,63,15.424,29.089,0.146,224.842,LampCFL
50.0,63,15.424,29.192,0.147,225.086,LampCFL
50.0,63,15.528,29.606,0.148,225.95,LampCFL
50.0,63,15.424,29.399,0.147,225.331,LampCFL
50.0,63,15.321,29.192,0.147,224.694,LampCFL
50.0,63,15.321,29.296,0.147,224.942,LampCFL
50.0,63,15.321,29.296,0.147,224.889,LampCFL
50.0,63,15.321,29.399,0.147,225.012,LampCFL
50.0,63,15.321,29.503,0.148,225.179,LampCFL
50.0,63,15.424,29.606,0.148,225.548,LampCFL
50.0,63,15.424,29.813,0.148,225.811,LampCFL
50.0,63,15.424,29.71,0.148,225.796,LampCFL
50.0,63,15.424,29.813,0.148,225.982,LampCFL
50.0,63,15.321,29.503,0.148,225.065,LampCFL
50.0,63,15.321,29.606,0.148,225.128,LampCFL
50.0,63,15.321,29.503,0.148,224.992,LampCFL
50.0,63,15.321,29.71,0.148,225.534,LampCFL
50.0,63,15.424,30.02,0.149,226.351,LampCFL
50.0,63,15.321,29.71,0.148,225.481,LampCFL
50.0,63,15.321,29.71,0.148,225.425,LampCFL
50.0,63,15.321,29.813,0.148,225.476,LampCFL
50.0,63,15.321,30.02,0.149,226.01,LampCFL
50.0,63,15.424,30.02,0.149,226.213,LampCFL
50.0,63,15.424,30.02,0.149,226.139,LampCFL
50.0,63,15.424,30.227,0.15,226.648,LampCFL
50.0,63,15.424,30.124,0.149,226.298,LampCFL
50.0,63,15.321,30.02,0.149,225.851,LampCFL
50.0,63,15.424,30.124,0.15,226.141,LampCFL
50.0,63,15.321,30.02,0.149,225.889,LampCFL
50.0,63,15.424,30.227,0.15,226.299,LampCFL
50.0,63,15.321,29.917,0.149,225.449,LampCFL
50.0,0,18.633,-1.759,0.084,222.097,LampINC
50.0,0,18.737,-1.759,0.084,222.795,LampINC
50.0,0,18.633,-1.759,0.084,221.784,LampINC
50.0,0,18.53,-1.759,0.083,221.182,LampINC
50.0,0,18.426,-1.759,0.083,220.714,LampINC
50.0,0,18.53,-1.759,0.083,220.85,LampINC
50.0,0,18.633,-1.759,0.084,222.032,LampINC
50.0,0,18.633,-1.759,0.084,222.224,LampINC
50.0,0,18.633,-1.759,0.084,221.698,LampINC
50.0,0,18.633,-1.863,0.084,222.128,LampINC
50.0,0,18.633,-1.759,0.084,221.829,LampINC
50.0,0,18.633,-1.759,0.084,221.845,LampINC
50.0,0,18.53,-1.759,0.084,221.185,LampINC
50.0,0,18.633,-1.759,0.084,222.017,LampINC
50.0,0,18.53,-1.759,0.084,221.603,LampINC
50.0,0,18.633,-1.759,0.084,221.933,LampINC
50.0,0,18.633,-1.759,0.084,221.631,LampINC
50.0,0,18.53,-1.759,0.083,221.058,LampINC
50.0,0,18.426,-1.759,0.083,220.752,LampINC
50.0,0,18.53,-1.759,0.084,221.218,LampINC
50.0,0,18.633,-1.759,0.084,222.061,LampINC
50.0,0,18.737,-1.759,0.084,222.462,LampINC
50.0,0,18.737,-1.759,0.084,222.655,LampINC
50.0,0,18.737,-1.863,0.084,222.995,LampINC
50.0,0,18.737,-1.759,0.084,222.679,LampINC
50.0,0,18.737,-1.863,0.084,222.806,LampINC
50.0,0,18.737,-1.759,0.084,222.538,LampINC
50.0,0,18.737,-1.759,0.084,222.827,LampINC
50.0,0,18.737,-1.759,0.084,222.721,LampINC
50.0,0,18.737,-1.759,0.084,222.66,LampINC
50.0,0,18.737,-1.759,0.084,222.201,LampINC
50.0,0,18.737,-1.759,0.084,222.442,LampINC
50.0,0,18.53,-1.759,0.083,221.211,LampINC
50.0,0,18.53,-1.759,0.084,221.204,LampINC
50.0,0,18.426,-1.759,0.083,220.429,LampINC
50.0,0,18.737,-1.759,0.084,222.46,LampINC
50.0,0,18.737,-1.863,0.084,222.759,LampINC
50.0,0,18.737,-1.759,0.084,222.755,LampINC
50.0,0,18.633,-1.759,0.084,221.676,LampINC
50.0,0,18.633,-1.759,0.084,222.181,LampINC
50.0,0,18.633,-1.759,0.084,221.463,LampINC
50.0,0,18.53,-1.759,0.084,221.553,LampINC
50.0,0,18.53,-1.759,0.083,221.343,LampINC
50.0,0,18.53,-1.759,0.083,221.096,LampINC
50.0,0,18.633,-1.759,0.084,221.456,LampINC
50.0,0,18.53,-1.759,0.084,221.274,LampINC
50.0,0,18.53,-1.759,0.083,221.201,LampINC
50.0,0,18.426,-1.759,0.083,220.389,LampINC
50.0,0,18.426,-1.759,0.083,220.429,LampINC
50.0,0,18.426,-1.759,0.083,220.346,LampINC
50.0,0,18.426,-1.759,0.083,220.164,LampINC
50.0,0,18.53,-1.759,0.084,221.542,LampINC
50.0,0,18.633,-1.759,0.084,221.644,LampINC
50.0,0,18.53,-1.759,0.084,221.421,LampINC
50.0,0,18.53,-1.759,0.084,221.181,LampINC
50.0,0,18.53,-1.759,0.084,221.21,LampINC
50.0,0,18.53,-1.759,0.083,221.217,LampINC
50.0,0,18.53,-1.759,0.084,221.227,LampINC
50.0,0,18.53,-1.759,0.083,221.201,LampINC
50.0,0,18.633,-1.759,0.084,221.525,LampINC
50.0,0,18.53,-1.759,0.084,221.223,LampINC
50.0,0,0.0,0.0,0.0,221.3,LampINC
50.0,0,0.0,0.0,0.0,220.744,LampINC
50.0,0,0.0,0.0,0.0,220.814,LampINC
50.0,0,0.0,0.0,0.0,220.696,LampINC
50.0,0,0.0,0.0,0.0,222.942,LampINC
50.0,0,0.0,0.0,0.0,222.902,LampINC
50.0,0,0.0,0.0,0.0,222.695,LampINC
50.0,0,0.0,0.0,0.0,222.499,LampINC
50.0,0,0.0,0.0,0.0,221.894,LampINC
50.0,0,0.0,0.0,0.0,221.787,LampINC
50.0,0,0.0,0.0,0.0,222.204,LampINC
50.0,0,0.0,0.0,0.0,222.211,LampINC
50.0,0,0.0,0.0,0.0,221.953,LampINC
50.0,0,0.0,0.0,0.0,222.123,LampINC
50.0,0,0.0,0.0,0.0,220.338,LampINC
50.0,0,0.0,0.0,0.0,220.69,LampINC
50.0,0,0.0,0.0,0.0,220.524,LampINC
50.0,0,0.0,0.0,0.0,220.684,LampINC
50.1,0,0.0,0.0,0.0,221.642,LampINC
50.0,0,0.0,0.0,0.0,221.816,LampINC
50.0,0,0.0,0.0,0.0,221.319,LampINC
50.0,0,0.0,0.0,0.0,221.794,LampINC
50.0,0,0.0,0.0,0.0,222.017,LampINC
50.0,0,0.0,0.0,0.0,222.211,LampINC
50.0,0,0.0,0.0,0.0,222.69,LampINC
50.0,0,0.0,0.0,0.0,223.092,LampINC
50.0,0,0.0,0.0,0.0,222.949,LampINC
50.0,0,0.0,0.0,0.0,222.76,LampINC
50.0,0,0.0,0.0,0.0,221.917,LampINC
50.0,0,0.0,0.0,0.0,221.693,LampINC
50.0,0,0.0,0.0,0.0,222.037,LampINC
50.0,0,18.944,-1.863,0.085,222.995,LampINC
50.1,0,18.944,-1.863,0.084,222.992,LampINC
50.0,0,18.84,-1.863,0.084,222.807,LampINC
50.0,0,18.84,-1.863,0.084,223.213,LampINC
50.0,0,18.737,-1.759,0.084,221.862,LampINC
50.0,0,18.737,-1.759,0.084,221.808,LampINC
50.0,0,18.633,-1.759,0.084,221.837,LampINC
50.0,0,18.737,-1.863,0.084,222.296,LampINC
50.0,0,18.737,-1.863,0.084,222.173,LampINC
50.0,0,18.737,-1.759,0.084,222.678,LampINC
50.0,0,18.737,-1.863,0.084,222.396,LampINC
50.0,0,18.737,-1.759,0.084,222.6,LampINC
50.0,0,18.737,-1.863,0.084,222.675,LampINC
50.0,0,18.84,-1.863,0.084,223.272,LampINC
50.0,0,18.84,-1.863,0.084,223.323,LampINC
50.0,0,18.737,-1.863,0.084,222.918,LampINC
50.0,0,18.84,-1.863,0.084,223.36,LampINC
50.0,0,18.84,-1.863,0.084,223.244,LampINC
50.0,0,18.84,-1.863,0.084,223.227,LampINC
50.0,0,18.84,-1.863,0.084,223.446,LampINC
50.0,0,18.84,-1.759,0.084,223.343,LampINC
50.0,0,18.84,-1.863,0.084,223.612,LampINC
50.0,0,18.84,-1.863,0.084,223.254,LampINC
50.1,0,18.737,-1.863,0.084,223.045,LampINC
50.0,0,18.84,-1.863,0.084,223.642,LampINC
50.0,0,18.737,-1.759,0.084,222.628,LampINC
50.0,0,18.737,-1.759,0.084,222.542,LampINC
50.0,0,18.737,-1.759,0.084,222.473,LampINC
50.0,0,18.737,-1.759,0.084,222.864,LampINC
50.0,0,18.737,-1.759,0.084,223.009,LampINC
50.1,0,18.633,-1.759,0.084,221.743,LampINC
50.0,0,18.633,-1.759,0.084,222.04,LampINC
50.0,0,18.737,-1.863,0.084,223.07,LampINC
50.1,0,18.737,-1.863,0.084,223.204,LampINC
50.0,0,18.737,-1.863,0.084,223.107,LampINC
50.0,0,18.84,-1.863,0.084,223.751,LampINC
50.0,0,18.84,-1.759,0.084,223.394,LampINC
50.0,0,18.84,-1.759,0.084,223.331,LampINC
50.0,0,18.84,-1.863,0.084,223.527,LampINC
50.0,0,18.84,-1.863,0.084,223.603,LampINC
50.0,0,18.84,-1.863,0.084,223.408,LampINC
50.0,0,18.84,-1.863,0.084,223.53,LampINC
50.0,0,18.84,-1.863,0.084,223.585,LampINC
50.0,0,18.84,-1.863,0.084,223.628,LampINC
50.0,0,18.84,-1.863,0.084,223.755,LampINC
50.0,0,18.84,-1.863,0.084,223.788,LampINC
50.0,0,18.84,-1.863,0.084,223.777,LampINC
50.0,0,18.84,-1.863,0.084,223.409,LampINC
50.0,0,18.84,-1.863,0.084,223.374,LampINC
50.0,0,18.737,-1.759,0.084,222.93,LampINC
50.0,0,18.737,-1.863,0.084,222.945,LampINC
50.0,0,18.737,-1.759,0.084,222.924,LampINC
50.0,0,18.84,-1.863,0.084,223.251,LampINC
50.0,0,18.737,-1.863,0.084,222.768,LampINC
50.0,0,18.633,-1.759,0.084,222.015,LampINC
50.0,0,18.84,-1.863,0.084,223.552,LampINC
50.0,0,18.737,-1.759,0.084,223.039,LampINC
50.0,0,18.944,-1.863,0.084,224.178,LampINC
50.0,0,18.944,-1.863,0.084,224.456,LampINC
50.0,0,18.944,-1.863,0.084,223.962,LampINC
50.0,0,18.944,-1.863,0.084,224.154,LampINC
50.0,0,18.84,-1.863,0.084,223.881,LampINC
50.0,0,18.944,-1.863,0.084,224.237,LampINC
50.0,0,18.944,-1.863,0.084,224.096,LampINC
50.0,0,18.944,-1.863,0.084,224.093,LampINC
50.0,0,18.944,-1.863,0.084,224.192,LampINC
50.0,0,18.944,-1.863,0.084,224.224,LampINC
50.0,0,18.944,-1.863,0.084,224.069,LampINC
50.1,0,18.84,-1.863,0.084,223.672,LampINC
50.1,0,18.84,-1.863,0.084,223.798,LampINC
50.0,0,18.944,-1.863,0.084,224.105,LampINC
50.1,0,18.84,-1.863,0.084,223.985,LampINC
50.0,0,18.944,-1.863,0.084,224.333,LampINC
50.0,0,18.944,-1.863,0.084,224.23,LampINC
50.0,0,18.944,-1.863,0.084,224.337,LampINC
50.0,0,18.944,-1.863,0.084,224.529,LampINC
50.0,0,18.944,-1.863,0.084,224.627,LampINC
50.0,0,18.944,-1.863,0.084,224.525,LampINC
50.0,0,18.944,-1.863,0.084,224.684,LampINC
50.1,0,19.047,-1.863,0.084,225.366,LampINC
50.0,0,19.047,-1.863,0.084,225.381,LampINC
50.0,0,19.047,-1.863,0.084,225.393,LampINC
50.0,0,19.047,-1.863,0.084,225.133,LampINC
50.0,0,19.047,-1.863,0.084,225.34,LampINC
50.0,0,19.047,-1.863,0.084,225.31,LampINC
50.0,0,19.047,-1.863,0.084,224.97,LampINC
50.0,0,18.944,-1.863,0.084,224.817,LampINC
50.0,0,19.047,-1.863,0.084,224.887,LampINC
50.0,0,19.047,-1.863,0.084,224.977,LampINC
50.0,0,19.047,-1.863,0.084,224.865,LampINC
50.0,0,19.047,-1.863,0.084,224.807,LampINC
50.0,0,18.944,-1.863,0.084,224.374,LampINC
50.0,0,18.944,-1.863,0.084,224.089,LampINC
50.0,0,18.944,-1.863,0.084,224.08,LampINC
50.0,0,18.84,-1.863,0.084,224.028,LampINC
50.0,0,18.944,-1.863,0.084,224.193,LampINC
50.0,0,18.944,-1.863,0.084,224.605,LampINC
50.0,0,18.944,-1.863,0.084,224.813,LampINC
50.0,0,18.944,-1.863,0.084,224.435,LampINC
50.0,0,19.047,-1.863,0.084,225.181,LampINC
50.0,0,18.737,-1.863,0.084,223.171,LampINC
50.0,0,18.84,-1.759,0.084,223.321,LampINC
50.0,0,18.84,-1.863,0.084,223.482,LampINC
50.0,0,18.84,-1.759,0.084,223.437,LampINC
50.0,0,18.737,-1.759,0.084,223.275,LampINC
50.0,0,18.737,-1.863,0.084,223.051,LampINC
50.0,0,18.737,-1.863,0.084,223.075,LampINC
50.0,0,18.737,-1.759,0.084,222.738,LampINC
50.0,0,18.84,-1.759,0.084,223.238,LampINC
50.0,0,18.737,-1.759,0.084,222.759,LampINC
50.0,0,18.737,-1.759,0.084,222.901,LampINC
50.0,0,18.633,-1.759,0.084,221.838,LampINC
50.0,0,18.737,-1.863,0.084,222.97,LampINC
50.0,0,18.737,-1.863,0.084,223.02,LampINC
50.0,0,18.84,-1.863,0.084,223.114,LampINC
50.0,0,0.0,0.0,0.0,222.906,LampINC
50.0,0,0.0,0.0,0.0,223.058,LampINC
50.0,0,0.0,0.0,0.0,222.791,LampINC
50.0,0,0.0,0.0,0.0,222.779,LampINC
50.0,0,0.0,0.0,0.0,221.463,LampINC
50.1,0,0.0,0.0,0.0,222.657,LampINC
50.0,0,0.0,0.0,0.0,222.031,LampINC
50.0,0,0.0,0.0,0.0,222.056,LampINC
50.0,0,0.0,0.0,0.0,222.211,LampINC
50.0,0,0.0,0.0,0.0,222.438,LampINC
50.0,0,0.0,0.0,0.0,222.07,LampINC
50.0,0,0.0,0.0,0.0,221.864,LampINC
50.0,0,0.0,0.0,0.0,221.734,LampINC
50.0,0,0.0,0.0,0.0,222.307,LampINC
50.0,0,0.0,0.0,0.0,222.445,LampINC
50.0,0,0.0,0.0,0.0,222.042,LampINC
50.0,0,0.0,0.0,0.0,222.527,LampINC
50.0,0,0.0,0.0,0.0,222.589,LampINC
50.0,0,0.0,0.0,0.0,222.009,LampINC
50.0,0,0.0,0.0,0.0,221.848,LampINC
50.0,0,0.0,0.0,0.0,221.968,LampINC
50.0,0,0.0,0.0,0.0,222.18,LampINC
50.0,0,0.0,0.0,0.0,222.123,LampINC
50.0,0,0.0,0.0,0.0,222.006,LampINC
50.0,0,0.0,0.0,0.0,222.346,LampINC
50.0,0,0.0,0.0,0.0,222.296,LampINC
50.0,0,0.0,0.0,0.0,221.975,LampINC
50.0,0,0.0,0.0,0.0,221.943,LampINC
50.0,0,0.0,0.0,0.0,222.069,LampINC
50.0,0,0.0,0.0,0.0,222.055,LampINC
50.0,0,0.0,0.0,0.0,222.225,LampINC
50.0,0,5.176,-1.552,0.046,222.292,LampINC
50.0,0,18.84,-1.863,0.084,222.241,LampINC
50.0,0,18.84,-1.863,0.084,222.638,LampINC
50.0,0,18.84,-1.759,0.084,222.488,LampINC
50.0,0,18.84,-1.759,0.084,222.513,LampINC
50.0,0,18.84,-1.863,0.084,222.572,LampINC
50.0,0,18.84,-1.759,0.084,222.806,LampINC
50.0,0,18.737,-1.759,0.084,222.285,LampINC
50.0,0,18.737,-1.863,0.084,222.664,LampINC
50.0,0,18.737,-1.759,0.084,222.279,LampINC
50.0,0,18.737,-1.759,0.084,222.229,LampINC
50.0,0,18.633,-1.759,0.084,222.061,LampINC
50.0,0,18.737,-1.759,0.084,222.54,LampINC
50.0,0,18.737,-1.759,0.084,222.275,LampINC
50.0,0,18.737,-1.759,0.084,222.603,LampINC
50.0,0,18.737,-1.863,0.084,222.551,LampINC
50.0,0,18.737,-1.863,0.084,222.785,LampINC
50.0,0,18.737,-1.759,0.084,222.5,LampINC
50.1,0,18.737,-1.759,0.084,222.848,LampINC
50.0,0,18.633,-1.759,0.084,221.647,LampINC
50.0,0,18.633,-1.759,0.084,222.05,LampINC
50.0,0,18.53,-1.759,0.083,221.241,LampINC
50.0,0,18.633,-1.759,0.084,221.667,LampINC
50.0,0,18.633,-1.759,0.084,221.814,LampINC
50.0,0,18.53,-1.759,0.084,221.536,LampINC
50.0,0,18.633,-1.759,0.084,221.997,LampINC
50.0,344,43.892,-13.561,0.432,230.693,Laptop
50.0,344,43.789,-13.457,0.429,230.554,Laptop
50.0,344,44.513,-14.078,0.459,230.711,Laptop
50.0,344,43.582,-13.147,0.449,230.582,Laptop
50.0,344,43.478,-13.457,0.459,230.334,Laptop
50.0,344,43.375,-14.182,0.449,230.215,Laptop
50.0,342,45.963,-14.492,0.509,230.281,Laptop
50.0,344,43.375,-13.25,0.447,230.356,Laptop
50.0,341,43.064,-14.906,0.457,230.451,Laptop
50.0,344,45.031,-13.354,0.457,230.217,Laptop
50.0,343,42.753,-14.182,0.505,230.359,Laptop
50.0,344,43.789,-13.457,0.457,230.336,Laptop
50.0,343,42.546,-14.182,0.5,230.381,Laptop
50.0,344,43.789,-13.25,0.487,230.307,Laptop
50.0,343,42.96,-13.871,0.485,230.128,Laptop
50.0,344,44.513,-12.629,0.525,230.197,Laptop
50.0,344,43.685,-13.768,0.479,230.26,Laptop
50.0,343,43.168,-12.94,0.459,230.267,Laptop
50.0,343,41.304,-12.836,0.465,230.176,Laptop
50.0,343,41.615,-12.525,0.468,230.112,Laptop
50.0,343,42.339,-12.94,0.484,230.151,Laptop
50.0,339,44.72,-16.977,0.24,230.059,Laptop
50.0,339,44.824,-17.184,0.234,230.357,Laptop
50.0,340,45.652,-17.184,0.248,230.435,Laptop
50.0,343,43.271,-13.354,0.421,230.326,Laptop
50.0,343,48.136,-15.838,0.411,230.071,Laptop
50.0,341,42.857,-14.699,0.447,230.087,Laptop
50.0,342,45.963,-15.942,0.43,230.175,Laptop
50.0,344,44.099,-13.561,0.457,230.271,Laptop
50.0,344,43.582,-13.975,0.462,229.946,Laptop
50.0,344,52.484,-15.631,0.4,230.156,Laptop
50.0,343,55.176,-17.391,0.355,230.239,Laptop
50.0,341,44.72,-15.735,0.356,230.235,Laptop
50.0,341,44.306,-14.492,0.427,230.256,Laptop
50.0,341,44.824,-14.389,0.404,230.23,Laptop
50.0,344,43.892,-13.664,0.452,230.106,Laptop
50.0,341,43.582,-15.528,0.477,230.157,Laptop
50.0,341,43.271,-15.01,0.457,230.315,Laptop
50.0,343,43.064,-14.078,0.472,229.905,Laptop
50.0,343,42.65,-13.147,0.466,230.295,Laptop
50.0,341,43.478,-14.389,0.468,229.513,Laptop
50.0,342,40.89,-12.836,0.452,230.421,Laptop
50.0,346,42.546,-11.594,0.463,230.297,Laptop
50.0,343,42.236,-13.354,0.447,230.123,Laptop
50.0,343,41.615,-13.354,0.448,230.039,Laptop
50.0,341,43.789,-14.492,0.483,230.325,Laptop
50.0,343,41.511,-13.25,0.435,229.698,Laptop
50.0,343,42.546,-13.871,0.448,229.719,Laptop
50.0,343,43.064,-13.768,0.458,230.087,Laptop
50.0,343,41.408,-13.043,0.476,230.135,Laptop
50.0,341,42.65,-14.389,0.442,230.163,Laptop
50.0,345,40.994,-12.215,0.468,230.26,Laptop
50.0,346,41.925,-11.697,0.449,230.233,Laptop
50.0,341,42.753,-14.906,0.46,230.67,Laptop
50.0,346,41.615,-11.49,0.452,230.879,Laptop
50.0,343,41.304,-12.733,0.506,230.693,Laptop
50.0,346,43.892,-12.008,0.527,230.654,Laptop
50.0,343,41.925,-12.836,0.49,230.605,Laptop
50.0,344,43.478,-14.285,0.488,230.758,Laptop
50.0,343,42.753,-14.182,0.499,230.561,Laptop
50.0,346,41.304,-12.215,0.475,230.665,Laptop
50.0,342,40.579,-12.836,0.45,230.403,Laptop
50.0,343,41.718,-12.836,0.445,230.93,Laptop
50.0,344,43.375,-12.733,0.498,230.873,Laptop
50.0,346,41.408,-10.352,0.488,230.677,Laptop
50.0,343,42.546,-13.25,0.475,230.731,Laptop
50.0,341,41.718,-14.906,0.48,230.62,Laptop
50.0,343,41.408,-13.25,0.479,230.746,Laptop
50.0,343,41.822,-12.525,0.448,231.393,Laptop
50.0,343,42.65,-13.561,0.493,231.28,Laptop
50.0,343,42.029,-14.389,0.545,231.436,Laptop
50.0,342,39.751,-13.871,0.478,231.498,Laptop
50.0,345,39.958,-12.008,0.513,231.261,Laptop
50.0,345,39.337,-11.49,0.51,231.084,Laptop
50.0,342,40.787,-13.043,0.481,231.173,Laptop
50.0,342,39.648,-12.525,0.472,231.39,Laptop
50.0,345,39.234,-11.801,0.457,231.437,Laptop
50.0,342,39.648,-13.871,0.51,231.544,Laptop
50.0,343,41.822,-13.354,0.496,231.41,Laptop
50.0,346,42.546,-11.801,0.549,231.48,Laptop
50.0,343,42.443,-13.561,0.535,231.576,Laptop
50.0,343,41.408,-13.457,0.54,231.495,Laptop
50.0,345,39.855,-12.318,0.483,231.63,Laptop
50.0,341,39.027,-12.733,0.505,231.438,Laptop
50.0,344,38.095,-12.215,0.477,231.472,Laptop
50.0,345,40.269,-12.215,0.526,231.573,Laptop
50.0,345,39.751,-11.387,0.512,231.735,Laptop
50.0,345,39.958,-12.111,0.514,231.711,Laptop
50.1,345,39.544,-11.18,0.469,231.824,Laptop
50.1,346,41.822,-12.111,0.515,231.892,Laptop
50.0,342,40.89,-12.525,0.514,231.993,Laptop
50.0,345,39.234,-12.215,0.501,231.669,Laptop
50.0,343,41.511,-12.629,0.516,231.598,Laptop
